,org,model,repetition,fold,fit_time_seconds,auc,popt,recall_at_0.05,recall_at_0.1,recall_at_0.2,recall_at_0.3,recall_at_0.4,recall_at_0.5,recall_at_0.6,recall_at_0.7,recall_at_0.8,recall_at_0.9,recall_at_0.99,recall_at_0.999
340,Libreoffice,GA_average_churn_recall,0,1,3424.703237771988,0.5482407905563644,0.8645805514160154,0.1867523260965884,0.3291980505095259,0.6451041205139566,0.9167035888347363,0.9718653079308816,0.98094816127603,0.9880372175454144,0.9893664155959238,0.9940186087727072,0.9940186087727072,0.9995569339831636,1.0
341,Libreoffice,GA_average_churn_recall,0,10,6767.422295331955,0.5084349144623903,0.9446855328903524,0.4193952033368092,0.7480709071949948,0.9870698644421272,0.9899895724713242,0.991866527632951,0.991866527632951,0.991866527632951,0.9966631908237747,0.9966631908237747,0.9995828988529718,0.9995828988529718,0.999791449426486
342,Libreoffice,GA_average_churn_recall,0,2,2109.551778316498,0.530684908028886,0.8985800960199866,0.293194925028835,0.5079584775086505,0.938638985005767,0.9614763552479816,0.9737024221453288,0.9737024221453288,0.9737024221453288,0.9739331026528258,0.9739331026528258,0.9817762399077278,0.9965397923875432,0.9990772779700116
343,Libreoffice,GA_average_churn_recall,0,3,2801.31964635849,0.5463206864406748,0.9545487493545548,0.5973278046533057,0.9684404515088688,0.968901174844506,0.9695922598479612,0.9771941948859708,0.9900944482838056,0.9900944482838056,0.9944713199723566,0.9953927666436304,0.995623128311449,0.9988481916609075,1.0
344,Libreoffice,GA_average_churn_recall,0,4,3823.0217187404633,0.5313633007856093,0.8689404867945181,0.2709015498799388,0.5075311067452521,0.6625191006330495,0.861602270246671,0.9855926653569088,0.987993887797424,0.9901768172888016,0.9934512115258676,0.9978170705086226,0.999126828203449,0.999126828203449,0.9993451211525868
345,Libreoffice,GA_average_churn_recall,0,5,4015.907553434372,0.4965715302164382,0.944436534836124,0.3993527508090614,0.9011866235167206,0.9700107874865156,0.970873786407767,0.9741100323624596,0.9833872707659116,0.9846817691477886,0.9937432578209278,0.9967637540453076,0.9980582524271844,0.9995685005393744,0.9997842502696872
346,Libreoffice,GA_average_churn_recall,0,6,4172.008048057556,0.5223324766259655,0.9435767865637364,0.4202081526452732,0.7270164787510841,0.985906331309627,0.988508239375542,0.9900260190806592,0.9921942758022548,0.9932784041630528,0.993712055507372,0.9965307892454468,0.9971812662619254,0.9995663486556808,1.0
347,Libreoffice,GA_average_churn_recall,0,7,5029.852108240128,0.5592243044114414,0.9280175352893848,0.2970531297053129,0.5682942568294257,0.98687889868789,0.99075069907507,0.99247149924715,0.99526779952678,0.99698859969886,0.99827919982792,0.99870939987094,0.99956979995698,1.0,1.0
348,Libreoffice,GA_average_churn_recall,0,8,5362.312003850937,0.5109871091837794,0.9670353173045588,0.6471343028229256,0.9899486740804108,0.9912318220701454,0.9914456800684346,0.9914456800684346,0.9916595380667236,0.9944396920444823,0.9948674080410608,0.9978614200171086,0.9978614200171086,0.9991445680068436,0.9995722840034216
349,Libreoffice,GA_average_churn_recall,0,9,5929.363939762116,0.5881796478406814,0.884471295178085,0.1634342994116365,0.3737197646546088,0.7777293528001743,0.972978862497276,0.9803878840706036,0.9877969056439312,0.9877969056439312,0.9877969056439312,0.9877969056439312,0.9949880148180432,0.9993462628023536,0.9997820876007844
50,Eclipse,GA_AUC_recall_and_churn,0,1,2306.6038312911987,0.6933071590135899,0.9304023956391196,0.9027355623100304,0.9048398410100538,0.9048398410100538,0.905775075987842,0.9106850596212298,0.9106850596212298,0.9602525134440028,0.9810614916997896,0.9810614916997896,0.9810614916997896,0.982464344166472,0.9978957212999766
51,Eclipse,GA_AUC_recall_and_churn,0,10,17874.300157546997,0.7349044033504548,0.9270319802024056,0.3398015435501654,0.6780595369349504,0.9695700110253584,0.973318632855568,0.9770672546857772,0.9810363836824696,0.9896361631753032,0.9914002205071664,0.992723263506064,0.9982359426681368,0.9995589856670342,1.0
52,Eclipse,GA_AUC_recall_and_churn,0,2,3265.539865732193,0.743589054713002,0.8814738199663897,0.2135190682804293,0.3966659054578671,0.8033797670701073,0.9691710436172642,0.9755651975336836,0.9835578899292076,0.9892669559260104,0.9894953185658826,0.9908654944051152,0.9926923955240924,0.9977163736012788,0.999771637360128
53,Eclipse,GA_AUC_recall_and_churn,0,3,4613.917956829071,0.7123474879079699,0.9073019060308386,0.4004618937644342,0.6394919168591224,0.910623556581986,0.9217090069284064,0.946189376443418,0.953810623556582,0.9630484988452656,0.9702078521939954,0.994919168591224,0.9953810623556582,0.9969976905311778,0.9986143187066976
54,Eclipse,GA_AUC_recall_and_churn,0,4,6050.421634674072,0.7642762222175049,0.9328359208576902,0.4906574394463668,0.9116493656286044,0.9455594002306804,0.954555940023068,0.956632064590542,0.956632064590542,0.9628604382929642,0.9776239907727796,0.9831603229527104,0.992156862745098,0.9993079584775086,0.9995386389850056
55,Eclipse,GA_AUC_recall_and_churn,0,5,6995.220297574997,0.7697617800498648,0.889823022523039,0.2933855727126065,0.4715372205577322,0.8568794653145886,0.9654298225397556,0.9679649688868402,0.9707305830836598,0.9723438580318046,0.9792578935238534,0.9921640931090112,0.9974648536529154,0.99953906430053,1.0
56,Eclipse,GA_AUC_recall_and_churn,0,6,8829.37274646759,0.7778357870481234,0.8601411186943654,0.1563202878992352,0.3214125056230319,0.6680161943319838,0.9714349977507872,0.9817813765182186,0.9853801169590644,0.9887539361223572,0.9903283850652272,0.9930274403958614,0.9961763382816016,0.9997750787224472,0.9997750787224472
57,Eclipse,GA_AUC_recall_and_churn,0,7,15852.676246643066,0.7511508121590655,0.9456367925216091,0.6497880883337052,0.9663171983047066,0.972786080749498,0.972786080749498,0.972786080749498,0.972786080749498,0.972786080749498,0.972786080749498,0.98260093687263,0.9841623912558556,0.9988846754405531,0.9997769350881106
58,Eclipse,GA_AUC_recall_and_churn,0,8,12372.657168388369,0.7617322600443199,0.9065681251349862,0.2717707633758675,0.5110812625923439,0.9462726662189388,0.9695545108573989,0.9720170136556974,0.9762704275800314,0.9919408999328408,0.9935079471681216,0.9935079471681216,0.9950749944034027,0.998880680546228,1.0
59,Eclipse,GA_AUC_recall_and_churn,0,9,13832.439707756042,0.7812842398285783,0.8602296996177871,0.1686613475177305,0.3056294326241134,0.7065602836879432,0.9512411347517732,0.9685283687943262,0.9749556737588652,0.979609929078014,0.979831560283688,0.9847074468085106,0.9931294326241136,1.0,1.0
190,Gerrithub,GA_AUC_recall_and_churn,0,1,1760.2637271881104,0.7763884945886622,0.8538294157870051,0.1400144717800289,0.3245296671490593,0.6233719247467439,0.8929088277858177,0.9421128798842258,0.9460926193921853,0.9663531114327062,0.9721418234442836,0.9819102749638206,0.9931259044862518,0.9960202604920404,0.9996382054992764
191,Gerrithub,GA_AUC_recall_and_churn,0,10,8483.936712741852,0.8030285747205899,0.813856100621755,0.1357414448669201,0.261977186311787,0.5365019011406844,0.7049429657794677,0.9486692015209124,0.98212927756654,0.9847908745247148,0.994296577946768,0.9950570342205324,0.9954372623574144,0.9980988593155894,0.9984790874524716
192,Gerrithub,GA_AUC_recall_and_churn,0,2,4647.142064094544,0.6664949554996583,0.7847461774850462,0.1122631390775831,0.1877011083303539,0.4082946013585985,0.6263854129424383,0.8459063282087952,0.9367179120486236,0.9638898820164462,0.9642474079370754,0.9721129781909188,0.9814086521272792,0.9978548444762244,0.9989274222381124
193,Gerrithub,GA_AUC_recall_and_churn,0,3,3101.4614663124084,0.6680462070220119,0.9494760533170108,0.6352247605011054,0.9532056005895356,0.9782608695652174,0.9801031687546058,0.9801031687546058,0.9801031687546058,0.9801031687546058,0.9801031687546058,0.9801031687546058,0.9801031687546058,0.9801031687546058,0.995578481945468
194,Gerrithub,GA_AUC_recall_and_churn,0,4,3871.627209424973,0.7165107686007335,0.924414102058419,0.2988188976377953,0.5716535433070866,0.9622047244094488,0.9858267716535432,0.9952755905511812,0.9952755905511812,0.9952755905511812,0.9952755905511812,0.9952755905511812,0.9952755905511812,0.9952755905511812,0.9952755905511812
195,Gerrithub,GA_AUC_recall_and_churn,0,5,8552.57614850998,0.7675019769312573,0.9057797948374858,0.4927021696252465,0.8927021696252465,0.9364891518737672,0.9364891518737672,0.9364891518737672,0.9364891518737672,0.9364891518737672,0.9364891518737672,0.9364891518737672,0.978698224852071,0.978698224852071,0.9960552268244576
196,Gerrithub,GA_AUC_recall_and_churn,0,6,5297.460961818695,0.7548211780328331,0.7347028808639497,0.0970003895597974,0.1955590183093104,0.3693026879626022,0.5523957927541878,0.6918582002337359,0.859758472925594,0.9477989871445268,0.9477989871445268,0.9477989871445268,0.9731203739774056,0.99649396182314,1.0
197,Gerrithub,GA_AUC_recall_and_churn,0,7,6022.315003871918,0.7340312409670111,0.737693031049074,0.1058914131690412,0.189834424335772,0.4008471313053523,0.5891413169041202,0.7447054293415479,0.8606083943011167,0.9002695417789758,0.9295340777820562,0.9657296881016556,0.986137851366962,1.0,1.0
198,Gerrithub,GA_AUC_recall_and_churn,0,8,6427.17496585846,0.7880094601422607,0.764793288963781,0.104823395366502,0.2233194075199392,0.3638435244967717,0.5548803646031143,0.7630079756931257,0.93049753133308,0.9741739460691228,0.9802506646410938,0.9878465628560578,0.9954424610710216,0.9984808203570072,1.0
199,Gerrithub,GA_AUC_recall_and_churn,0,9,8211.814106941223,0.8139082407219068,0.802541416163677,0.1065200909780136,0.2221379833206975,0.4799090219863533,0.77710386656558,0.8889310083396512,0.964746019711903,0.9651250947687642,0.9651250947687642,0.9791508718726308,0.9863532979529946,0.9924184988627748,0.9996209249431388
330,Libreoffice,GA_AUC_recall_and_churn,0,1,2447.2153198719025,0.7252559936986167,0.8511319250194158,0.1677004873726185,0.2948604342046965,0.5921577315019938,0.9045192733717324,0.9705361098803722,0.9743021710234824,0.9782897651750112,0.9873726185201596,0.9951262738147983,0.9951262738147983,0.9993354009747452,1.0
331,Libreoffice,GA_AUC_recall_and_churn,0,10,13739.79780769348,0.8016438156558642,0.939079161769854,0.3328467153284671,0.6719499478623566,0.9885297184567258,0.9920750782064652,0.9962460896767468,0.9964546402502606,0.9964546402502606,0.9964546402502606,1.0,1.0,1.0,1.0
332,Libreoffice,GA_AUC_recall_and_churn,0,2,3553.720365524292,0.6596899709564903,0.9036887176188444,0.2798154555940023,0.4692041522491349,0.8632064590542099,0.9854671280276815,0.9928489042675894,0.9928489042675894,0.9928489042675894,0.9930795847750864,0.9930795847750864,0.9953863898500576,0.9988465974625144,1.0
333,Libreoffice,GA_AUC_recall_and_churn,0,3,5188.629012823105,0.7166221337870828,0.9286753680567168,0.7111264685556323,0.9290486063119096,0.9290486063119096,0.9313522229900943,0.939875604699378,0.9401059663671965,0.9596867081317668,0.9684404515088688,0.9712047915226906,0.9721262381939644,0.9940105966367196,1.0
334,Libreoffice,GA_AUC_recall_and_churn,0,4,6613.798103809357,0.7452435438020746,0.8969366080560371,0.2073783016808557,0.5610128792839991,0.885396201702685,0.9434621261733246,0.9539401877319362,0.9631084915957214,0.9679109364767516,0.9781707050862256,0.982973149967256,0.9954158480681072,0.999126828203449,0.9995634141017246
335,Libreoffice,GA_AUC_recall_and_churn,0,5,6550.838920593262,0.7626299662604146,0.9200435167164446,0.3322545846817691,0.7415318230852211,0.9162891046386192,0.9713052858683928,0.9713052858683928,0.9715210355987056,0.976267529665588,0.9766990291262136,0.9831715210355988,0.9911542610571736,0.9967637540453076,0.9991370010787488
336,Libreoffice,GA_AUC_recall_and_churn,0,6,8412.069197654724,0.7730715002520172,0.9418660749253254,0.4483954900260191,0.880745880312229,0.9670424978317432,0.971812662619254,0.9767996530789246,0.9774501300954032,0.980268863833478,0.987424111014744,0.9939288811795316,0.9971812662619254,0.9982653946227232,0.998915871639202
337,Libreoffice,GA_AUC_recall_and_churn,0,7,54553.76062178612,0.7968743721324921,0.9094747831846536,0.3146913314691331,0.5934609593460959,0.9462249946224994,0.9565497956549796,0.9707463970746396,0.9707463970746396,0.9728973972897396,0.9769842976984298,0.9892449989245,0.99483759948376,0.99913959991396,0.99913959991396
338,Libreoffice,GA_AUC_recall_and_churn,0,8,11215.831428289412,0.7666549642251418,0.9576392154574423,0.5932420872540634,0.976261762189906,0.9781864841745082,0.9781864841745082,0.9878100940975192,0.9901625320786998,0.9903763900769889,0.9929426860564584,0.9993584260051326,0.9993584260051326,0.9993584260051326,0.9993584260051326
339,Libreoffice,GA_AUC_recall_and_churn,0,9,24611.31863093376,0.8066660798418149,0.8705170547407809,0.1610372630202658,0.3347134451950316,0.7430812813249074,0.955110045761604,0.9758117236870778,0.9827849204619744,0.9901939420353018,0.9901939420353018,0.9901939420353018,0.9901939420353018,0.998256700806276,0.9995641752015688
100,Eclipse,SOTA_islam,0,1,0.7087883949279785,0.7680344040372726,0.7194288399255042,0.2787000233808744,0.4613046527940145,0.4613046527940145,0.4613046527940145,0.4613046527940145,0.9520692073883564,0.9520692073883564,0.9520692073883564,0.9733458031330372,0.9733458031330372,0.9859714753331774,1.0
101,Eclipse,SOTA_islam,0,10,1.3711869716644287,0.8494934082988029,0.820978220020051,0.3607497243660419,0.5155457552370452,0.7241455347298787,0.7241455347298787,0.8438809261300992,0.8976846747519295,0.9294377067254684,0.972877618522602,0.9779492833517088,0.9788313120176406,0.9973539140022052,0.9995589856670342
102,Eclipse,SOTA_islam,0,2,0.7088391780853271,0.8203786361177092,0.7263376412900427,0.1150947704955469,0.1194336606531171,0.3879881251427266,0.6088147978990637,0.7782598766841745,0.8543046357615894,0.8919844713404887,0.9755651975336836,0.9778488239324048,0.9954327472025576,0.9954327472025576,1.0
103,Eclipse,SOTA_islam,0,3,0.908543825149536,0.8144446653448951,0.8178006567992805,0.1140877598152425,0.3748267898383371,0.7819861431870669,0.8344110854503464,0.853810623556582,0.8916859122401848,0.900230946882217,0.9351039260969976,0.9928406466512704,1.0,1.0,1.0
104,Eclipse,SOTA_islam,0,4,0.9736928939819336,0.8614849880767897,0.850246456713707,0.4689734717416378,0.6507497116493657,0.7437139561707036,0.8136101499423298,0.871280276816609,0.9245674740484428,0.9245674740484428,0.9361014994232988,0.9868512110726644,0.994232987312572,0.995847750865052,0.9997693194925028
105,Eclipse,SOTA_islam,0,5,1.3288342952728271,0.8604863570016832,0.8538916138452259,0.3881078589536759,0.5803180456326342,0.7137589306291773,0.7842820926480756,0.8637935008066375,0.9322424521779212,0.957593915648767,0.9864023968656372,0.9917031574095414,0.993316432357686,0.9974648536529154,0.9988476607513253
106,Eclipse,SOTA_islam,0,6,1.0577011108398438,0.8846280693091668,0.7078988981091014,0.1068376068376068,0.175438596491228,0.3859649122807017,0.5227170490328386,0.5874943769680612,0.8470535312640576,0.926450742240216,0.9808816914080072,0.9887539361223572,0.9975258659469186,0.9997750787224472,1.0
107,Eclipse,SOTA_islam,0,7,1.000645875930786,0.8392921921808829,0.9056049896214278,0.6551416462190497,0.797233995092572,0.8987285300022306,0.9388802141423154,0.9388802141423154,0.9388802141423154,0.9388802141423154,0.9388802141423154,0.9551639527102388,0.9750167298683916,0.9991077403524424,0.999330805264332
108,Eclipse,SOTA_islam,0,8,1.2752366065979004,0.8589259752542364,0.8179497414461333,0.2569957465860756,0.4546675621222297,0.6595030221625252,0.8193418401611821,0.8600850682784866,0.9030669353033356,0.9030669353033356,0.955898813521379,0.9843295276471904,0.9912693082605776,0.9964181777479292,0.9997761361092457
109,Eclipse,SOTA_islam,0,9,1.4003992080688477,0.8684392777723803,0.7973880153836577,0.2293882978723404,0.3716755319148936,0.5347960992907801,0.7344858156028369,0.8220301418439716,0.8982712765957447,0.9525709219858156,0.9601063829787234,0.9711879432624112,0.989140070921986,0.9995567375886524,0.9997783687943262
240,Gerrithub,SOTA_islam,0,1,0.5061821937561035,0.8659014741827599,0.5182003210449732,0.1776410998552822,0.2460202604920405,0.2608538350217076,0.2749638205499276,0.2832850940665702,0.3997829232995658,0.5958755426917511,0.7286541244573083,0.8563675832127352,0.9562228654124456,1.0,1.0
241,Gerrithub,SOTA_islam,0,10,0.9807116985321044,0.8895834773591427,0.4348579080384397,0.047148288973384,0.047148288973384,0.05893536121673,0.1243346007604562,0.1615969581749049,0.3220532319391635,0.6003802281368821,0.7482889733840304,0.8228136882129278,0.9790874524714828,1.0,1.0
242,Gerrithub,SOTA_islam,0,2,0.9675626754760742,0.732672157192935,0.5844101020687698,0.0647121916338934,0.1641043975688237,0.3836253128351805,0.4565606006435466,0.5287808366106542,0.5984983911333571,0.6653557382910261,0.7375759742581337,0.8012155881301395,0.8795137647479442,0.997139792634966,1.0
243,Gerrithub,SOTA_islam,0,3,0.7910723686218262,0.782114589467907,0.7970533755380185,0.3843036109064112,0.4222549742078113,0.866617538688283,0.866617538688283,0.866617538688283,0.866617538688283,0.866617538688283,0.866617538688283,0.866617538688283,0.866617538688283,0.9789977892409728,1.0
244,Gerrithub,SOTA_islam,0,4,0.9717566967010498,0.7913004225535638,0.6364332174188692,0.268503937007874,0.4771653543307086,0.6003937007874016,0.6003937007874016,0.6003937007874016,0.6003937007874016,0.6003937007874016,0.6003937007874016,0.7082677165354331,0.9456692913385828,0.9996062992125984,1.0
245,Gerrithub,SOTA_islam,0,5,0.9367454051971436,0.873649096974159,0.4438806952162503,0.3641025641025641,0.4051282051282051,0.4051282051282051,0.4051282051282051,0.4051282051282051,0.4051282051282051,0.4051282051282051,0.4051282051282051,0.4051282051282051,0.5763313609467455,1.0,1.0
246,Gerrithub,SOTA_islam,0,6,1.148512363433838,0.8460848238919327,0.503151872434223,0.1515387611998441,0.2103622906116088,0.2652902220490845,0.2652902220490845,0.3221659524737047,0.4382547721075185,0.5153876119984417,0.6797818465134398,0.8465134398130113,0.9474094273470978,1.0,1.0
247,Gerrithub,SOTA_islam,0,7,0.8160712718963623,0.8551554691519191,0.6623134947634332,0.1055063534847901,0.1817481709664998,0.353099730458221,0.51636503658067,0.5995379283788987,0.7139006546014632,0.797458606083943,0.8767809010396611,0.9052753176742396,0.9772814786291876,0.999229880631498,1.0
248,Gerrithub,SOTA_islam,0,8,1.2886908054351809,0.8974973868093531,0.7201969514873803,0.1188758070641853,0.2316748955563995,0.4451196353968857,0.5605772882643373,0.6619825294341056,0.7417394606912268,0.8480820357007216,0.9350550702620584,0.978731484998101,0.994303076338777,1.0,1.0
249,Gerrithub,SOTA_islam,0,9,0.8374228477478027,0.8914938099816934,0.5615634604892723,0.1440485216072782,0.1440485216072782,0.1440485216072782,0.3521607278241092,0.4469294920394238,0.5360121304018196,0.6633813495072024,0.7729340409401061,0.9636087945413192,0.9977255496588324,0.9981046247156936,0.9981046247156936
406,Libreoffice,SOTA_islam,0,1,0.8541595935821533,0.822990950552426,0.6830805306553003,0.1763402747009304,0.2133362871067789,0.3068232166592822,0.4470536109880372,0.6422241914045193,0.7957465662383695,0.8876827647319451,0.8876827647319451,0.9155959237926452,0.9782897651750112,0.9997784669915818,1.0
407,Libreoffice,SOTA_islam,0,10,1.3489556312561035,0.9255050976499356,0.8341572111076698,0.3009384775808133,0.6275286757038582,0.840667361835245,0.840667361835245,0.840667361835245,0.8715328467153285,0.8871741397288843,0.8871741397288843,0.9309697601668404,0.9422314911366008,1.0,1.0
408,Libreoffice,SOTA_islam,0,2,0.6622037887573242,0.8052732267015004,0.3477107679054757,0.0719723183391003,0.0719723183391003,0.0719723183391003,0.0722029988465974,0.0722029988465974,0.0722029988465974,0.2422145328719723,0.6539792387543253,0.8530565167243368,0.9296424452133796,0.9993079584775086,1.0
409,Libreoffice,SOTA_islam,0,3,0.8174247741699219,0.8072243793125577,0.2835326831806004,0.0101359133840129,0.0103662750518313,0.0175074867542041,0.0175074867542041,0.0430776318820548,0.0430776318820548,0.0435383552176917,0.5367426860170468,0.7724026721953466,0.8742225293711127,0.967979728173232,1.0
410,Libreoffice,SOTA_islam,0,4,1.551706314086914,0.8002913842961523,0.6080758942279043,0.0718183802663174,0.0718183802663174,0.4110456232263698,0.4247980790220476,0.5337262606417813,0.6075092774503383,0.6994106090373281,0.808993669504475,0.8912901113294041,0.9238157607509278,1.0,1.0
411,Libreoffice,SOTA_islam,0,5,1.0781946182250977,0.8663556657256306,0.6230761120705373,0.194606256742179,0.2705501618122977,0.3766990291262136,0.4716289104638619,0.6599784250269687,0.699244875943905,0.7404530744336569,0.8094929881337648,0.8170442286947142,0.8897518878101403,0.982955771305286,1.0
412,Libreoffice,SOTA_islam,0,6,0.9740333557128906,0.8730377844276029,0.8044065470063377,0.1569817866435386,0.1569817866435386,0.4585862966175195,0.8128794449262793,0.9358196010407632,0.945793581960104,0.9512142237640936,0.980702515177797,0.9919774501300954,0.993712055507372,0.9943625325238508,1.0
413,Libreoffice,SOTA_islam,0,7,1.0024051666259766,0.882139666098582,0.7901482614053472,0.3370617337061733,0.3886857388685739,0.5936760593676059,0.702731770273177,0.8608302860830286,0.9051408905140892,0.9163260916326093,0.9442890944289094,0.9604215960421596,0.9604215960421596,1.0,1.0
414,Libreoffice,SOTA_islam,0,8,1.2142281532287598,0.8853996177751846,0.7991031237481214,0.5284431137724551,0.6614627887082977,0.6614627887082977,0.7532078699743371,0.7534217279726262,0.8622754491017964,0.8622754491017964,0.8986313088109495,0.8986313088109495,0.8986313088109495,0.9961505560307956,0.9995722840034216
415,Libreoffice,SOTA_islam,0,9,1.3684632778167725,0.9053954251277686,0.7512658573325802,0.1952495096971017,0.3388537807801264,0.610154717803443,0.7755502288080192,0.7755502288080192,0.7755502288080192,0.7755502288080192,0.8370015253867945,0.9385487034212248,0.9734146872957072,1.0,1.0
20,Eclipse,EALR,0,1,0.0095398426055908,,0.5375022922754744,0.0404489127893383,0.0404489127893383,0.0404489127893383,0.2962356792144026,0.2962356792144026,0.2962356792144026,0.8891746551321019,0.9897124152443302,0.9897124152443302,0.9897124152443302,0.9897124152443302,0.995090016366612
21,Eclipse,EALR,0,10,0.0580146312713623,,0.9337564634009348,0.5988974641675855,0.738478500551268,0.8917309812568909,0.9274531422271224,0.9660418963616316,0.980154355016538,0.9938257993384784,0.9991179713340684,0.9993384785005512,1.0,1.0,1.0
22,Eclipse,EALR,0,2,0.014021873474121,,0.8583261340044998,0.4368577300753596,0.5224937200274035,0.7038136560858643,0.82416076729847,0.8648093171957068,0.95683946106417,0.9709979447362412,0.9714546700159854,0.9776204612925324,0.9933774834437086,0.999771637360128,1.0
23,Eclipse,EALR,0,3,0.0195202827453613,,0.8877531671863245,0.543418013856813,0.6727482678983834,0.8133949191685912,0.859122401847575,0.8898383371824481,0.9293302540415704,0.956581986143187,0.9815242494226328,0.9935334872979216,0.9979214780600462,1.0,1.0
24,Eclipse,EALR,0,4,0.0275967121124267,,0.8748812292015296,0.5028835063437139,0.592156862745098,0.758477508650519,0.8592848904267589,0.9121107266435986,0.9416378316032296,0.9552479815455596,0.9633217993079584,0.972087658592849,0.9905420991926184,0.9997693194925028,1.0
25,Eclipse,EALR,0,5,0.0366153717041015,,0.8173957615080375,0.3067527079972343,0.3277252823231159,0.6436967043097488,0.7377275870016132,0.8409771836828762,0.9200276561419682,0.9647384189905508,0.9801797649227932,0.993316432357686,0.9970039179534456,1.0,1.0
26,Eclipse,EALR,0,6,0.0345242023468017,,0.8109094972825931,0.1844354475933423,0.1844354475933423,0.6740890688259109,0.7737291947818263,0.8738191632928475,0.9149797570850202,0.954565901934323,0.9842555105713,0.9919028340080972,0.9995501574448944,1.0,1.0
27,Eclipse,EALR,0,7,0.0406429767608642,,0.2245017529241536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7829578407316529,0.9065358019183584,0.9979924157929958,1.0
28,Eclipse,EALR,0,8,0.0456407070159912,,0.8449497375714166,0.0,0.1499888068054622,0.8193418401611821,0.8699350794716812,0.9355271994627268,0.9668681441683455,0.98835907768077,0.996865905529438,0.9991045444369824,1.0,1.0,1.0
29,Eclipse,EALR,0,9,0.0521368980407714,,0.9023924669820812,0.4709663120567376,0.6289893617021277,0.8280141843971631,0.90447695035461,0.9257535460992908,0.9259751773049646,0.9570035460992908,0.9689716312056738,0.985150709219858,0.99645390070922,0.999113475177305,0.9993351063829788
150,Gerrithub,EALR,0,1,0.0035431385040283,,0.8602995179221842,0.223589001447178,0.4424746743849493,0.6454413892908828,0.8429811866859623,0.8910998552821997,0.9363241678726484,0.9464544138929089,0.9728654124457308,0.9869753979739508,0.989507959479016,0.9992764109985528,1.0
151,Gerrithub,EALR,0,10,0.0345220565795898,,0.5894305317216941,0.1136882129277566,0.1136882129277566,0.1136882129277566,0.2813688212927757,0.4296577946768061,0.6110266159695817,0.8612167300380228,0.9482889733840304,0.9634980988593156,0.9954372623574144,0.999619771863118,1.0
152,Gerrithub,EALR,0,2,0.0100185871124267,,0.8342719877702006,0.3031819806936003,0.4758670003575259,0.6449767608151591,0.6582052198784412,0.7826242402574186,0.8737933500178763,0.9166964604933858,0.9646049338577048,0.9663925634608508,0.991419377904898,0.9982123703968536,1.0
153,Gerrithub,EALR,0,3,0.0115199089050292,,0.1624418168454803,0.0003684598378776,0.0003684598378776,0.0003684598378776,0.0003684598378776,0.0003684598378776,0.0003684598378776,0.0003684598378776,0.0003684598378776,0.5265291083271924,0.839719970523213,0.9893146647015476,0.9981577008106116
154,Gerrithub,EALR,0,4,0.0165672302246093,,0.7353777488633702,0.5748031496062992,0.6708661417322834,0.6708661417322834,0.6708661417322834,0.6708661417322834,0.6708661417322834,0.6708661417322834,0.6708661417322834,0.9078740157480316,0.9968503937007874,1.0,1.0
155,Gerrithub,EALR,0,5,0.0210373401641845,,0.1087218141957855,0.0003944773175542,0.0003944773175542,0.0007889546351084,0.0007889546351084,0.0007889546351084,0.0007889546351084,0.0007889546351084,0.0007889546351084,0.0007889546351084,0.7581854043392505,0.9944773175542406,0.9992110453648916
156,Gerrithub,EALR,0,6,0.0225331783294677,,0.6520568218875904,0.0576548500194779,0.0576548500194779,0.0576548500194779,0.4176081028437865,0.6684846123880016,0.7923646279703934,0.8730035060381769,0.9318270354499416,0.9688352162056876,0.991429684456564,1.0,1.0
157,Gerrithub,EALR,0,7,0.0280606746673584,,0.6824076410775843,0.000385059684251,0.000385059684251,0.1906045437042741,0.5013477088948787,0.6969580284944167,0.8425105891413169,0.9202926453600307,0.9599537928378898,0.981132075471698,0.9965344628417404,1.0,1.0
158,Gerrithub,EALR,0,8,0.0311157703399658,,0.7489674007846344,0.1716672996581845,0.1716672996581845,0.2897835169008735,0.5826053930877326,0.7656665400683631,0.8723889099886062,0.9403721990125332,0.9791112799088492,0.9897455374097988,0.9992404101785036,1.0,1.0
159,Gerrithub,EALR,0,9,0.0316841602325439,,0.6993654499107875,0.1683093252463988,0.1683093252463988,0.1683093252463988,0.5125094768764216,0.7463987869598181,0.8260045489006823,0.9086429112964368,0.9567854435178166,0.9844579226686884,0.9992418498862776,0.9996209249431388,1.0
290,Libreoffice,EALR,0,1,0.0095207691192626,,0.811342280424916,0.1501993797075764,0.3934426229508196,0.5097474523704032,0.7230837394771821,0.8686309260079752,0.9483828090385468,0.9758529020824104,0.9906956136464332,0.999113867966327,1.0,1.0,1.0
291,Libreoffice,EALR,0,10,0.0552535057067871,,0.4532597832916667,0.2792492179353493,0.2792492179353493,0.2792492179353493,0.3587069864442127,0.3597497393117831,0.3597497393117831,0.3597497393117831,0.4004171011470281,0.602502606882169,0.9038581856100104,0.9985401459854014,0.9993743482794578
292,Libreoffice,EALR,0,2,0.0195896625518798,,0.6131733904194587,0.1277970011534025,0.4768166089965397,0.4768166089965397,0.4768166089965397,0.4770472895040369,0.4770472895040369,0.4770472895040369,0.8009227220299885,0.9273356401384084,0.9840830449826988,0.9990772779700116,0.9995386389850056
